vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
-85.0,0.0,275.22149854381786,254.8880063542494,0.09563545882701874,0.12329825758934021
-84.0,0.0,275.5655791437648,255.0432655942716,0.09583539515733719,0.1233881264925003
-83.0,0.0,276.23825268009216,254.95170824566677,0.09622535109519958,0.12333521246910095
-82.0,0.0,276.97397843079057,255.03784505788067,0.0966525673866272,0.12338515371084213
-81.0,0.0,277.496976647206,254.74900959132611,0.09695547074079514,0.12321795523166656
-80.0,0.0,278.13116485373325,254.86202344492554,0.09732414036989212,0.12328345328569412
-79.0,0.0,278.73666010533594,254.84853966058415,0.09767596423625946,0.12327568978071213
-78.0,0.0,279.47876549723026,254.75673964653126,0.09810715913772583,0.12322255223989487
-77.0,0.0,280.0275793868806,254.8483133721569,0.09842663258314133,0.12327565252780914
-76.0,0.0,280.6611760830176,254.75857903695163,0.09879505634307861,0.123223677277565
-75.0,0.0,281.55542487503675,254.51455454278153,0.09931503236293793,0.1230822280049324
-74.0,0.0,282.17047511312217,254.79179864253393,0.09967406094074249,0.12324303388595581
-73.0,0.0,282.65510042879714,254.62158654931167,0.09995599836111069,0.12314432114362717
-72.0,0.0,283.3478063196181,254.6713457604001,0.1003599688410759,0.12317321449518204
-71.0,0.0,284.0960575895619,254.61200157471458,0.10079624503850937,0.12313880026340485
-70.0,0.0,284.6521920419347,254.41946628544198,0.1011202335357666,0.12302704900503159
-69.0,0.0,285.3760519355614,254.58006732387594,0.10154325515031815,0.12312029302120209
-68.0,0.0,286.2181978798587,254.50942285041225,0.10203498601913452,0.12307928502559662
-67.0,0.0,286.98926512084404,254.44405594405595,0.10248544812202454,0.1230413094162941
-66.0,0.0,287.6235878336437,254.45592799503413,0.10285640507936478,0.12304820120334625
-65.0,0.0,288.38264110116006,254.4752659734327,0.10330051928758621,0.12305943667888641
-64.0,0.0,289.1249612403101,254.3414573643411,0.10373465716838837,0.12298163771629333
-63.0,0.0,289.8278440219143,254.29726071543666,0.10414616763591766,0.12295591086149216
-62.0,0.0,290.4541598075218,254.28593136634166,0.10451309382915497,0.12294930219650269
-61.0,0.0,291.1695421569225,254.2818996525026,0.10493243485689163,0.12294693291187286
-60.0,0.0,291.8535562272531,254.42181234963914,0.10533398389816284,0.12302832305431366
-59.0,0.0,292.6620151069005,254.19427730124184,0.10580772906541824,0.12289585173130035
-58.0,0.0,293.50369133979586,254.29813186107722,0.10630219429731369,0.122956283390522
-57.0,0.0,294.2298392636351,254.15173787608188,0.10672833770513535,0.12287098169326782
-56.0,0.0,295.123384883176,254.10698266050747,0.10725342482328415,0.12284484505653381
-55.0,0.0,295.60518655729027,254.29075152156656,0.10753730684518814,0.12295190989971161
-54.0,0.0,296.4630606001432,254.41639002798934,0.1080424040555954,0.12302511185407639
-53.0,0.0,297.47009176770047,254.21843392055732,0.10863469541072845,0.12290965765714645
-52.0,0.0,297.98721718010995,254.37261919979548,0.1089397668838501,0.12299956381320953
-51.0,0.0,298.91684434968016,254.20991815117958,0.10948716849088669,0.12290461361408234
-50.0,0.0,299.7546110109555,254.0843849674109,0.10998084396123886,0.1228313073515892
-49.0,0.0,300.5203868633454,254.16267742833287,0.110432930290699,0.12287694215774536
-48.0,0.0,301.2220089571337,254.07016421411814,0.1108468770980835,0.12282288074493408
-47.0,0.0,301.97235783538474,254.11070618166815,0.11129019409418106,0.12284649908542633
-46.0,0.0,302.8559114163571,254.21283902165533,0.11181271076202393,0.12290610373020172
-45.0,0.0,303.41795883845504,254.21334930927543,0.11214505881071091,0.12290636450052261
-44.0,0.0,304.14039408866995,254.21134373289544,0.11257241666316986,0.12290515750646591
-43.0,0.0,304.9910757860977,254.25420065537196,0.1130760982632637,0.12293016165494919
-42.0,0.0,305.91050390347766,254.3290986515259,0.11362087726593018,0.12297393381595612
-41.0,0.0,306.68758429757935,254.29644352949526,0.11408132314682007,0.12295480072498322
-40.0,0.0,307.39022044681167,254.2416777629827,0.11449778079986572,0.12292272597551346
-39.0,0.0,308.2087331386455,254.36462244472256,0.11498376727104187,0.12299465388059616
-38.0,0.0,309.0150185977963,254.30612674573655,0.11546220630407333,0.12296038120985031
-37.0,0.0,309.7000070437416,254.39304078326407,0.11586932092905045,0.12301125377416611
-36.0,0.0,310.5093327903346,254.57625738138873,0.11635083705186844,0.12311858683824539
-35.0,0.0,311.4792273276046,254.67971024785172,0.11692788451910019,0.12317922711372375
-34.0,0.0,312.42143116600073,254.4326189611333,0.11748773604631424,0.12303441017866135
-33.0,0.0,313.18778712276486,254.60619125026503,0.11794457584619522,0.12313618510961533
-32.0,0.0,313.7923384220288,254.55264659723213,0.11830452084541321,0.12310479581356049
-31.0,0.0,314.5330368929341,254.74966997846175,0.11874660849571228,0.12322039902210236
-30.0,0.0,315.43071577484363,254.75469075747046,0.11928192526102066,0.12322339415550232
-29.0,0.0,315.9441928609483,254.83011454448587,0.11958850175142288,0.12326769530773163
-28.0,0.0,316.8183098591549,254.79959758551308,0.1201101765036583,0.1232498437166214
-27.0,0.0,317.272519887693,254.89155357978476,0.12038173526525497,0.12330388277769089
-26.0,0.0,317.7209210978544,255.25855550645653,0.12065080553293228,0.12351948022842407
-25.0,0.0,318.25232712765956,255.3278400455927,0.12096860259771347,0.12356026470661163
-24.0,0.0,318.86571719226856,255.22448287555102,0.1213349848985672,0.12349964678287506
-23.0,0.0,319.67266221374047,255.28435114503816,0.12181785702705383,0.12353496253490448
-22.0,0.0,320.4000578815358,255.2352884429867,0.12225301563739777,0.12350624054670334
-21.0,0.0,320.8415263640311,255.27517005161852,0.12251746654510498,0.12352976202964783
-20.0,0.0,321.7278299555116,255.24948096885814,0.12304829806089401,0.12351479381322861
-19.0,0.0,322.28327906531314,255.31742003447616,0.12338139861822128,0.12355485558509827
-18.0,0.0,322.91147422307256,255.30068772945862,0.1237579956650734,0.12354512512683868
-17.0,0.0,323.7153484496816,255.0085103850503,0.1242392510175705,0.12337327748537064
-16.0,0.0,324.5477170993733,254.9782154580722,0.12473875284194946,0.12335553020238876
-15.0,0.0,325.30104015481373,255.04027576197387,0.12519137561321259,0.12339216470718384
-14.0,0.0,325.8561022285326,254.99895055250323,0.12552474439144135,0.12336788326501846
-13.0,0.0,326.6283033320567,254.9159964253798,0.1259886473417282,0.12331908941268921
-12.0,0.0,327.2497190660507,254.94643526033212,0.12636250257492065,0.12333709001541138
-11.0,0.0,327.7614321378554,254.9752176825184,0.1266704797744751,0.12335410714149475
-10.0,0.0,328.5376776953076,255.0008806139137,0.12713783979415894,0.12336932122707367
-9.0,0.0,329.32864512959094,254.98796216680998,0.12761417031288147,0.12336178123950958
-8.0,0.0,330.0134008522201,254.9957388995245,0.1280268281698227,0.12336644530296326
-7.0,0.0,330.6865992026986,254.95210058264337,0.12843254208564758,0.12334077060222626
-6.0,0.0,331.3352519747719,254.95370767252464,0.12882381677627563,0.12334177643060684
-5.0,0.0,332.1017212452619,254.97707077611383,0.12928645312786102,0.12335564941167831
-4.0,0.0,332.8908999180173,254.90830548022956,0.12976273894309998,0.12331512570381165
-3.0,0.0,333.3447120551236,254.99696567418925,0.13003720343112946,0.12336753308773041
-2.0,0.0,334.0971172167927,255.02526276968467,0.13049200177192688,0.12338433414697647
-1.0,0.0,334.79598107294294,255.0222454372273,0.1309145838022232,0.12338262796401978
0.0,0.0,335.29617138217475,255.0515895321966,0.13121727108955383,0.12340003252029419
1.0,0.0,336.01778755499686,255.03318667504715,0.13165391981601715,0.12338923662900925
2.0,0.0,336.70097514941807,255.08210128971376,0.13206776976585388,0.12341824918985367
3.0,0.0,337.3569273473328,255.02679217958,0.1324649453163147,0.12338561564683914
4.0,0.0,338.1235196661962,255.01067681168314,0.1329295039176941,0.12337616831064224
5.0,0.0,338.7746617466175,255.0290897908979,0.13332442939281464,0.12338713556528091
6.0,0.0,339.4803573614001,255.15089952270225,0.13375301659107208,0.12345932424068451
7.0,0.0,340.0196307548493,255.1726454779154,0.1340804249048233,0.12347227334976196
8.0,0.0,340.77515176519125,255.10196263334709,0.13453896343708038,0.1234305277466774
9.0,0.0,341.47929029914013,255.19008114327238,0.13496708869934082,0.12348282337188721
10.0,0.0,342.0406076191615,255.127085700616,0.13530807197093964,0.12344558537006378
11.0,0.0,342.7919023518904,255.1323012801429,0.1357649862766266,0.12344877421855927
12.0,0.0,343.53546559660094,255.08485778354773,0.13621723651885986,0.12342075258493423
13.0,0.0,344.28957928015564,255.06389834630352,0.13667626678943634,0.12340842932462692
14.0,0.0,344.8356779044385,254.9563424690759,0.13700847327709198,0.12334470450878143
15.0,0.0,345.6100466715795,254.99674527143208,0.1374804973602295,0.1233687549829483
16.0,0.0,346.3784012577095,255.00653041480228,0.13794900476932526,0.12337464094161987
17.0,0.0,346.9593377868138,255.09172233517282,0.1383037120103836,0.12342526763677597
18.0,0.0,347.730177655896,254.95791105281984,0.13877363502979279,0.12334592640399933
19.0,0.0,348.4624564305547,254.93661014946537,0.1392207145690918,0.12333335727453232
20.0,0.0,349.12520487005384,254.97623507375323,0.13962575793266296,0.12335696071386337
21.0,0.0,349.8430022178125,254.89442045056612,0.14006417989730835,0.12330842018127441
22.0,0.0,350.62229539040453,254.88623000940734,0.1405407339334488,0.12330362200737
23.0,0.0,351.28821271929826,254.8561951754386,0.140948086977005,0.12328583002090454
24.0,0.0,352.04480820105823,254.8985339506173,0.1414114385843277,0.12331105768680573
25.0,0.0,352.72669678272365,254.86447774349935,0.1418289691209793,0.12329086661338806
26.0,0.0,353.5005698005698,254.8011396011396,0.142303004860878,0.1232532411813736
27.0,0.0,354.0935501962984,254.81491867638812,0.14266662299633026,0.12326149642467499
28.0,0.0,354.8285891437912,254.75046502451949,0.1431172639131546,0.12322317063808441
29.0,0.0,355.6120322652924,254.78646650235268,0.1435982584953308,0.12324465811252594
30.0,0.0,356.4870001691952,254.5989509897919,0.14413487911224365,0.12313304096460342
31.0,0.0,356.8925054704595,254.69502188183807,0.14438441395759583,0.1231902688741684
32.0,0.0,357.82695168310283,254.69863919343288,0.14495885372161865,0.12319247424602509
33.0,0.0,358.6253922810108,254.56692176402578,0.1454494446516037,0.12311400473117828
34.0,0.0,359.12817662007626,254.71473951715376,0.1457594335079193,0.1232021301984787
35.0,0.0,359.9167915654556,254.6378107395731,0.14624466001987457,0.12315630167722702
36.0,0.0,360.82866059817945,254.66990897269181,0.14680656790733337,0.1231754720211029
