vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
-57.0,0,272.45796365683185,203.25333914807493,0.09592553228139877,0.09099705517292023
-56.0,0,272.6183925849511,203.39465305874978,0.09601374467213948,0.0910718763868014
-55.0,0,273.7655667806658,203.16364077153023,0.09663719932238261,0.09093006948630016
-54.0,0,274.24279824035324,203.20074906853384,0.09689746052026749,0.09094371149937312
-53.0,0,274.8345886552298,203.22244179743893,0.0972201998035113,0.09094735731681187
-52.0,0,275.7699614429812,203.16873186880468,0.09773000081380208,0.09090509762366612
-51.0,0,276.6481775468291,202.9359664630634,0.09820763270060222,0.09076593071222305
-50.0,0,277.28566653579065,202.93961702629016,0.09855570395787557,0.09075905134280522
-49.0,0,277.987897770251,203.00287696504301,0.09893965472777684,0.09078381210565567
-48.0,0,278.62188137290747,202.96653415408886,0.09928578635056813,0.0907551497220993
-47.0,0,279.54691140834586,202.9916627089176,0.09979158888260524,0.09075600157181422
-46.0,0,280.27690832013144,202.99467377821995,0.10019087046384811,0.09074747065703075
-45.0,0,280.96688273390134,203.002001720204,0.10056839138269424,0.09074186782042186
-44.0,0,281.6662785040632,203.05273807938784,0.10095156977574031,0.0907598411043485
-43.0,0,282.2823878889404,203.0728407709686,0.10128901650508244,0.0907622476418813
-42.0,0,283.2480519122628,203.16940442175598,0.10181867331266403,0.09080158174037933
-41.0,0,284.2212112465291,203.19882806607393,0.10235226899385452,0.09080410997072856
-40.0,0,284.6640570352532,203.1079317903697,0.10259445508321126,0.09074823558330536
-39.0,0,285.3901825394895,203.13342435556095,0.10299294938643773,0.09075205276409785
-38.0,0,286.26672707934864,203.18135119705065,0.10347430656353633,0.09076605240503947
-37.0,0,287.21927797101694,203.14167723829442,0.10399705916643143,0.09073103964328766
-36.0,0,287.78594570200585,203.16234521770073,0.10430845866600673,0.09073444455862045
-35.0,0,288.5269761823627,203.17484087642342,0.10471578439076741,0.0907309353351593
-34.0,0,289.412323015207,203.13292116688464,0.10520225763320923,0.09069560964902242
-33.0,0,289.9206353840139,203.11565250117212,0.10548169910907745,0.09067904204130173
-32.0,0,291.0602193104692,203.16714269041938,0.10610922177632649,0.09069131811459859
-31.0,0,291.78230413370443,203.0966890553888,0.10650624086459477,0.09064259380102158
-30.0,0,292.3376754824668,203.01026391403283,0.1068115805586179,0.09058743466933568
-29.0,0,293.13991798322826,203.16221264207886,0.10725462685028712,0.09065950413544972
-28.0,0,294.18635600115084,203.13217425915118,0.10783141106367111,0.09062835077444713
-27.0,0,294.77103592393524,203.0944222482785,0.10815360893805821,0.09059945493936539
-26.0,0,295.2755036019308,203.10628883316232,0.10843199988206227,0.09059888869524002
-25.0,0,295.9710611961854,203.08140966486476,0.1088157668709755,0.09057547152042389
-24.0,0,296.8713266249068,203.00329538197784,0.10931238035360973,0.09051995227734248
-23.0,0,297.49592321864367,202.92364009445637,0.10965690016746521,0.0904674306511879
-22.0,0,298.25507809170534,202.9216286319795,0.11007642994324367,0.09045563886562984
-21.0,0,298.7576070080656,202.9515064657444,0.11035450051228206,0.09046496450901031
-20.0,0,299.6569454876821,202.93195058515883,0.11085180689891179,0.09044155230124791
-19.0,0,300.23962057197855,202.92129776614738,0.11117413888374965,0.09042748560508092
-18.0,0,301.1137687704257,202.90248648402837,0.11165793985128403,0.09040481100479762
-17.0,0,301.82528847588054,202.87233396637694,0.11205184211333592,0.09037819256385167
-16.0,0,302.27717975266296,202.86535151745318,0.11230213691790898,0.09036797036727269
-15.0,0,303.02094128330253,202.90317740196724,0.11271462837855022,0.09037826210260391
-14.0,0,303.8452597546066,202.82183064276037,0.11317116022109985,0.09032186369101207
-13.0,0,304.29306789073615,202.85267093198456,0.11341975380976994,0.09033249815305074
-12.0,0,305.17331543572504,202.92707806693204,0.11390872051318486,0.09036098172267278
-11.0,0,305.62464368220657,202.81851652577032,0.11415855338176091,0.09029484788576762
-10.0,0,306.70287117013396,202.7081574470832,0.11475665370623271,0.09021882216135661
-9.0,0,307.1595344555939,202.7060615590469,0.11501036087671916,0.09021118531624477
-8.0,0,307.8955359769588,202.69655034301869,0.11541942010323207,0.09019549190998077
-7.0,0,308.5253338339633,202.68880490376773,0.11576956510543823,0.09018227954705556
-6.0,0,309.24735930199773,202.66368794067046,0.11617103467384975,0.09015818188587825
-5.0,0,310.1359217480544,202.64877177666085,0.11666550735632579,0.09013732026020686
-4.0,0,310.8010635335575,202.63666178816152,0.11703574905792873,0.09012117981910706
-3.0,0,311.56736024946946,202.51688157564013,0.11746179809172948,0.0900442327062289
-2.0,0,312.07267877459793,202.55358361729,0.11774361878633499,0.09005726377169292
-1.0,0,312.80379948861093,202.55623315523894,0.11815122266610463,0.09004829327265422
0.0,0,313.5636161962175,202.51455105400132,0.11857468634843826,0.09001445770263672
1.0,0,314.3252207635105,202.50788747966917,0.11899957805871964,0.08999989926815033
2.0,0,314.7597067926981,202.55851417230738,0.11924240738153458,0.09002162764469783
